Source,supplier_source_string_upper,supplier_match_string_upper,supplier_id
Early_Spend,MILLIPORE (UK) LTD,MILLIPORE (U.K.) LIMITED,04130249
Early_Spend,MILLIPORE UK LIMITED,MILLIPORE (U.K.) LIMITED,04130249
Early_Spend,MILLSTREAM ASSOCIATES LIMITED,MILLSTREAM ASSOCIATES (ACCOUNTANCY) LTD,08295591
Early_Spend,MILTENYI BIOTEC LIMITED,MILTENYI BIOTEC LIMITED,03096272
Early_Spend,MILTENYI BIOTEC LTD,MILTENYI BIOTEC LIMITED,03096272
Early_Spend,MILTON HOTELS LTD,MILTON HOTELS LIMITED,SC136639
Early_Spend,MINDRAY UK LTD,MINDRAY (UK) LIMITED,05576852
Early_Spend,MINDSTRETCHERS LTD,MINDSTRETCHERS LTD.,SC183027
Early_Spend,MINTO BRANDING,MINTO BRANDING LIMITED,SC159788
Early_Spend,MIP (UK) LTD,MIP UK LTD.,SC206135
Early_Spend,MIS FUEL MONITORING LTD (MERRIDALE),MERRIDALE LTD,02990709
Early_Spend,MISS OPHTHALMICS LTD,M.I.S.S. OPHTHALMICS LIMITED,05243460
Early_Spend,MISTRAL GROUP,MISTRAL GROUP LTD,10125032
Early_Spend,MITIE CLEANING & ENVIRONMENTAL SERVICES LIMITED (MCES),MITIE LIMITED,02938041
Early_Spend,MITIE FACILITIES SERVICES LIMITED,MITIE (FACILITIES SERVICES) LIMITED,00725583
Early_Spend,MITIE LANDSCAPES LIMITED,MITIE LANDSCAPES LIMITED,01383623
Early_Spend,MITIE PROPERTY SERVICES (UK) LTD,MITIE PROPERTY SERVICES (UK) LIMITED,02935593
Early_Spend,MITREFINCH LIMITED,MITREFINCH LIMITED,01326934
Early_Spend,MMM MEDICAL EQUIPMENT UK LIMITED,MMM MEDICAL EQUIPMENT UK LIMITED,03297927
Early_Spend,MODULA STORAGE SOLUTIONS LTD,MODULA STORAGE SOLUTIONS LIMITED,10102864
Early_Spend,MOFFAT + WILLIAMSON LTD,MOFFAT & WILLIAMSON LIMITED,SC065227
Early_Spend,MOLES SEEDS (UK) LTD,MOLES SEEDS (U.K.) LTD,06301851
Early_Spend,MOLESKINE,MOLESKINE UK LIMITED,08781752
Early_Spend,MOLNLYCKE HEALTHCARE LIMITED,MOLNLYCKE HEALTH CARE LIMITED,03493645
Early_Spend,MOMENTUM SCOTLAND,MOMENTUM SCOTLAND,SC127950
Early_Spend,MONOBLOCKDOC (MR S JOHNSTON),MONOBLOCK DOC LTD,SC396839
Early_Spend,MONTAGU EVANS LLP,MONTAGU EVANS LLP,OC312072
Early_Spend,MONTAGUE LLOYD,MONTAGUE LLOYD LIMITED,SC312448
Early_Spend,MONTANA HOME CARE LTD,MONTANA HOME CARE LTD.,SC267110
Early_Spend,MOORE EQUIPMENT HIRE LTD,MOORE EQUIPMENT HIRE LIMITED,SC528721
Early_Spend,MOORE HOUSE CARE & EDUCATION,JMT CARE SERVICES LIMITED (SC355291),SC355291
Early_Spend,MORCO LIMITED,MORCO LIMITED,02347424
Early_Spend,MOREDUN FOUNDATION,THE MOREDUN FOUNDATION,SC151865
Early_Spend,MOREDUN RESEARCH INSTITUTE,MOREDUN RESEARCH INSTITUTE,SC149440
Early_Spend,MORGAN HUNT UK LTD,MORGAN HUNT UK LIMITED,04349535
Early_Spend,MORGAN PHILIPS GROUP,MORGAN PHILIPS UK LIMITED,03206355
Early_Spend,MORGANA SYSTEMS LTD,MORGANA SYSTEMS LIMITED,01335508
Early_Spend,MORNINGTON 2000 LLP T/A STERILAB SERVICES,MORNINGTON 2000 LLP,OC339047
Early_Spend,MORRIS AND SPOTTISWOOD LIMITED,MORRIS & SPOTTISWOOD LIMITED,SC046129
Early_Spend,MORRIS LESLIE PLANT LTD,MORRIS LESLIE PLANT LIMITED,SC351107
Early_Spend,MORRISON MEDIA STRATEGIES LIMITED,MORRISON MEDIA STRATEGIES LIMITED,SC457192
Early_Spend,MORSE WATCHMANS UK LTD,MORSE WATCHMANS (UK) LIMITED,02399958
Early_Spend,MORTON FRASER,MORTON FRASER LIMITED,05950461
Early_Spend,MOSCARDINI EDUCATION,PARAGON ENSEMBLE LIMITED,SC088499
Early_Spend,MOTT MACDONALD,MOTT MACDONALD LIMITED,01243967
Early_Spend,MOTT MACDONALD LIMITED,MOTT MACDONALD LIMITED,01243967
Early_Spend,MOTTRAM ASSOCIATES LIMITED,MOTTRAM ASSOCIATES LIMITED,04723939
Early_Spend,MOTUS COMMERCIALS,MOTUS COMMERCIALS LIMITED,10442047
Early_Spend,MOVIANTO UK LTD,MOVIANTO UK LIMITED,01243938
Early_Spend,MP BIOMEDICALS UK,MP BIOMEDICALS UK LIMITED,05304739
Early_Spend,MPCC (UK) LIMITED,MPCC (UK) LIMITED,06665624
Early_Spend,MPLC (MOTION PICTURE LICENSING COMPANY),MOTION PICTURE LICENSING COMPANY LIMITED,08087372
Early_Spend,MRH MARINE LIMITED,MRH MARINE LIMITED,SC181695
Early_Spend,MS CREATIVE DESIGN LIMITED,MS CREATIVE DESIGN LTD,SC396566
Early_Spend,MSC INDUSTRIAL SUPPLY,MSC INDUSTRIAL SUPPLY CO,FC020431
Early_Spend,MTS TRUCK & VAN SERVICES LTD,MTS TRUCK & VAN SERVICES LTD,SC655647
Early_Spend,MUDDY FACES LTD,MUDDY FACES LTD,05899191
Early_Spend,MUIR SLICER LIMITED,MUIR SLICER LIMITED,SC459875
Early_Spend,MUIRHALL MOTORS,MUIRHALL MOTORS LTD.,SC664410
Early_Spend,MULLER UK & IRELAND GROUP LLP,MULLER UK & IRELAND GROUP LLP,OC384928
Early_Spend,MULLION SURVIVAL TECHNOLOGY LIMITED,SIOEN Industries NV,35763570
Early_Spend,MULTI - HEALTH SYSTEMS INC,MULTI-HEALTH SYSTEMS INC.,FC024428
Early_Spend,MULTIVISTA,MULTIVISTA LIMITED,05035204
Early_Spend,MUNICIPAL MUTUAL INSURANCE LIMITED,MUNICIPAL MUTUAL INSURANCE LIMITED,00076678
Early_Spend,MUNRO & NOBLE,MUNRO & NOBLE FINANCIAL SERVICES LIMITED,SC227417
Early_Spend,MUNRO AND SONS (HIGHLA,MUNRO & SONS LIMITED,SC123263
Early_Spend,MUNRO CARS,MUNRO CARS LIMITED,SC301657
Early_Spend,MUNRO SAWMILLS LIMITED,MUNRO SAWMILLS LTD.,SC228923
Early_Spend,MUNRO'S GARAGE,MUNRO'S GARAGE,SC564618
Early_Spend,MURRAY BEITH MURRAY,MURRAY BEITH MURRAY LLP,SO307281
Early_Spend,MURRAY SPORT AND MEDICINE LIMITED,MURRAY SPORT & MEDICINE LTD,SC487734
Early_Spend,MUSEUMS GALLERIES SCOTLAND,MUSEUMS GALLERIES SCOTLAND,SC074264
Early_Spend,MUSSELBURGH FAST REMOVALS,MUSSELBURGH FAST REMOVALS LTD.,SC245266
Early_Spend,MUSTANG ENGINEERING,MUSTANG ENGINEERING LIMITED,SC273548
Early_Spend,MV COMMERCIAL,MV COMMERCIAL LIMITED,SC134714
Early_Spend,MV GENESIS - THE DON FISHING COMPANY LIMITED,"THE DON FISHING COMPANY, LIMITED",SC005222
Early_Spend,MWUK LTD T/A ALEXANDRA,MI HUB LIMITED,00454264
Early_Spend,MWUK LTD TRADING AS ALEXANDRA,MI HUB LIMITED,00454264
Early_Spend,MY.MORRISONS.COM,MY MORRISONS.COM LIMITED,08534232
Early_Spend,MYCOPLASMA EXPERIENCES LTD,MYCOPLASMA EXPERIENCE LIMITED,02289379
Early_Spend,MYCSP,MYCSP LIMITED,07640786
Early_Spend,NAL LTD,NAL LIMITED,03289863
Early_Spend,NATIONAL CENTRE FOR SOCIAL RESEARCH,NATIONAL CENTRE FOR SOCIAL RESEARCH,04392418
Early_Spend,NATIONAL FOSTERING AGENCY,THE NATIONAL FOSTERING AGENCY (SCOTLAND) LIMITED,05480281
Early_Spend,NATIONAL LIBRARY OF SCOTLAND,NATIONAL LIBRARY OF SCOTLAND FOUNDATION,SC442292
Early_Spend,NATIONAL LITERACY TRUST,THE NATIONAL LITERACY TRUST,05836486
Early_Spend,NATIONAL NUMERACY,NATIONAL NUMERACY,07886294
Early_Spend,NATIONAL WINDSCREEN T/A WINDSCREENS SCOTLAND LIMITED,NATIONAL WINDSCREEN REPAIRS LTD,11611541
Early_Spend,NATIONWIDE PLATFORMS LTD,NATIONWIDE PLATFORMS LIMITED,02268921
Early_Spend,NC RESOURCES LTD,NC RESOURCES LIMITED,SC438527
Early_Spend,NCC GROUP SECURITY SERVICES LIMITED,NCC GROUP SECURITY SERVICES LIMITED,04474600
Early_Spend,NCC GROUP SECURITY SERVICES LTD,NCC GROUP SECURITY SERVICES LIMITED,04474600
Early_Spend,NCM FUND SERVICES LIMITED,NCM FUND SERVICES LIMITED,SC166074
Early_Spend,NCP LIMITED,NCP LIMITED,00931998
Early_Spend,ND BROWN LTD,N.D. BROWN LIMITED,01471913
Early_Spend,NEAT HEAT SCOTLAND,NEAT HEAT (SCOTLAND) LTD.,SC419848
Early_Spend,NEATER SOLUTIONS LTD,NEATER SOLUTIONS LIMITED,03526590
Early_Spend,NEIGHBOURHOOD NETWORKS,NEIGHBOURHOOD NETWORKS,SC193638
Early_Spend,NEIL HART (ELECTRICAL) LTD,NEIL HART (ELECTRICAL) LIMITED,SC081355
Early_Spend,NELSONS SOLICITORS,NELSONS SOLICITORS FALKIRK LIMITED,SC430116
Early_Spend,NEOGEN EUROPE LIMITED,NEOGEN EUROPE LIMITED,SC186341
Early_Spend,NEOPOST LIMITED,NEOPOST PENSION TRUSTEES LIMITED,02714438
Early_Spend,NESS PLANT,NESS PLANT LIMITED,SC332177
Early_Spend,NESSY LEARNING LIMITED,NESSY LEARNING LIMITED,03845393
Early_Spend,NESTA,NESTA,07706036
Early_Spend,NETBALL SCOTLAND LTD,NETBALL SCOTLAND,SC316349
Early_Spend,NETFLIX,NETFLIX LIMITED,12991240
Early_Spend,NETWORK MEDICAL PRODUCTS LTD,NETWORK MEDICAL PRODUCTS LIMITED,03209576
Early_Spend,NEUROLEGAL SERVICES LTD,NEUROLEGAL SERVICES LIMITED,07095349
Early_Spend,NEW ENGLAND BIOLABS UNITED KINGDOM LIMITED,NEW ENGLAND BIOLABS (U.K.) LIMITED,02833761
Early_Spend,NEW RICOH UK LIMITED,RICOH EUROPE PLC,00720944
Early_Spend,NEW SCIENTIST,NEW SCIENTIST LIMITED,10644366
Early_Spend,NEW VERVE CONSULTING LIMITED,NEW VERVE CONSULTING LTD.,SC408161
Early_Spend,NEWCROSS HEALTHCARE SOLUTIONS LTD,NEWCROSS HEALTHCARE SOLUTIONS LIMITED,03184321
Early_Spend,NEWEY & EYRE,NEWEY & EYRE LIMITED,00216596
Early_Spend,NEWITT & CO LTD,NEWITT & CO LIMITED,04561672
Early_Spend,NEWS DIRECT (PERTH) LIMITED,NEWS DIRECT (PERTH) LIMITED,SC419841
Early_Spend,NEWSBEAT,NEWSBEAT LIMITED,03809648
Early_Spend,NEWSMITH STAINLESS LTD,NEWSMITH STAINLESS LIMITED,00968816
Early_Spend,NEWSPAPER CLUB,NEWSPAPER CLUB LIMITED,06894628
Early_Spend,NEWSQUEST HERALD + TIM,NEWSQUEST LIMITED,03165420
Early_Spend,NEWSQUEST MEDIA,NEWSQUEST MEDIA GROUP LIMITED,01676637
Early_Spend,NEWTON DEE CAMPHILL COMMUNITY LTD,NEWTON DEE CAMPHILL COMMUNITY LTD,SC427688
Early_Spend,NEWTON INVESTMENT MANAGEMENT LTD,NEWTON INVESTMENT MANAGEMENT LIMITED,01371973
Early_Spend,NEWTYNE CONSULTANCY & TRAINING LIMITED,NEWTYNE CONSULTANCY AND TRAINING LIMITED,SC443269
Early_Spend,NFS HOSPITALITY LTD,NFS MEETINGS TECHNOLOGY LIMITED,04634959
Early_Spend,NHBS LTD,NHBS LTD.,01875194
Early_Spend,NHS (SCOTLAND AND NORTH ENGLAND) CREDIT UNION,NHS (SCOTLAND AND NORTH ENGLAND) CREDIT UNION LIMITED,SP213898
Early_Spend,NHST GLOBAL PUBLICATIONS,NHST GLOBAL PUBLICATIONS AS,FC020155
Early_Spend,NIAB TRADING LIMITED,NIAB TRADING LTD,07390289
Early_Spend,NICKEL AND DIME,NICKEL & DIME LIMITED,02840818
Early_Spend,NIHON KOHDEN UK LTD,NIHON KOHDEN UK LIMITED,07350287
Early_Spend,NILFISK LTD,NILFISK LTD.,00212642
Early_Spend,NILFISK LTD (ARROW SUPPLIES SCO),NILFISK LTD.,00212642
Early_Spend,NINIAN SOLUTIONS LIMITED T/A HUDDLE,IDEAGEN HUDDLE LTD,05777111
Early_Spend,NISBETS PLC,NISBETS PLC,01693112
Early_Spend,NLA MEDIA ACCESS LIMITED,NLA MEDIA ACCESS LIMITED,03003569
Early_Spend,NMS ENTERPRISES LTD,NMS ENTERPRISES LIMITED,SC171820
Early_Spend,NO 42 HAIR AND BEAUTY,NO.42 HAIR AND BEAUTY LIMITED,12541649
Early_Spend,NOBLE BROTHERS,NOBLE BROTHERS LIMITED,05048544
Early_Spend,NORSCOT TRUCK & VAN LIMITED,NORSCOT TRUCK AND VAN LIMITED,SC079951
Early_Spend,NORSCOT TRUCK AND VAN LIMITED,NORSCOT TRUCK AND VAN LIMITED,SC079951
Early_Spend,NORSIGN LLP,NORSIGN LLP,SO304369
Early_Spend,NORTH SV LIMITED,NORTH SV LIMITED,SC201642
Early_Spend,NORTH WEST CASTLE HOTEL,MCMILLAN HOTELS LIMITED,SC073544
Early_Spend,NORTHERN HEALTHCARE SERVICES,NORTHERN HEALTHCARE SERVICES (SCOTLAND) LIMITED,SC470048
Early_Spend,NORTHERN RAY PTE LTD,NORTHERN RAY (UK) LTD,12725947
Early_Spend,NORTHGATE PUBLIC SERVICES UK LTD,NORTHGATE INFORMATION SOLUTIONS HOLDINGS LIMITED,02762332
Early_Spend,NORTHLINK,NORTHLINK DIGITAL LTD,07291584
Early_Spend,NORTHROP GRUMMAN SPERRY MARINE LIMITED,NORTHROP GRUMMAN SPERRY MARINE LIMITED,03879775
Early_Spend,NORTHUMBRIAN MEDICAL SUPPLIES,NORTHUMBRIAN MEDICAL SUPPLIES LIMITED,06410206
Early_Spend,NORTHWARDS LIMITED,NORTHWARDS LTD.,SC225409
Early_Spend,NORTHWARDS LTD,NORTHWARDS LTD.,SC225409
Early_Spend,NORTHWIND ENGINEERING LIMITED,NORTHWIND ENGINEERING LTD,SC462154
Early_Spend,NORTON PARK SCIO,NORTON PARK SCIO,CS003574
Early_Spend,NOTA,NATIONAL ORGANISATION FOR THE TREATMENT OF ABUSE LTD,04194904
Early_Spend,NOTRE DAME CENTRE,THE NOTRE DAME CENTRE,SC150187
Early_Spend,NOURISH CATERING,NOURISH CATERING LIMITED,11548118
Early_Spend,NOVALOCA LTD,NOVALOCA LIMITED,06354562
Early_Spend,NOVENCO,NOVENCO BUILDING & INDUSTRY UK LTD,05866019
Early_Spend,NOVOTEL EDINBURGH PARK,ACCOR (U.K.) LIMITED,01617210
Early_Spend,NOVOTEL HOTELS,ACCOR UK BUSINESS & LEISURE HOTELS LIMITED,01016187
Early_Spend,NPOWER,NPOWER LIMITED,03653277
Early_Spend,NRS HEALTHCARE,NRS HEALTHCARE LIMITED,11480843
Early_Spend,NU-PHALT LTD,NU-PHALT LIMITED,04985379
Early_Spend,NUFFIELD HEALTH,NUFFIELD HEALTH,00576970
Early_Spend,NUFFIELD HEALTH BRIGHTON HOSPITAL,NUFFIELD HEALTH,00576970
Early_Spend,NULINE LIMITED,NULINE LIMITED,SC578056
Early_Spend,NUMATIC INTERNATIONAL LIMITED,NUMATIC INTERNATIONAL LIMITED,00773331
Early_Spend,NUTMEG UK LIMITED,NUTMEG UK LTD,03885731
Early_Spend,NUVIDEO LIMITED,NUVIDEO LIMITED,SC166683
Early_Spend,NVT GROUP LIMITED,NVT GROUP LIMITED,SC113455
Early_Spend,NVT GROUP LTD,NVT GROUP LIMITED,SC113455
Early_Spend,O + M HALYARD UK LIMITED,O&M HALYARD UK LIMITED,11111792
Early_Spend,O HEAP & SON (DERBY) L,O. HEAP & SON (DERBY) LIMITED,01416575
Early_Spend,O'HERLIHY & COMPANY LIMITED,O'HERLIHY & CO. LIMITED,SC217795
Early_Spend,O'NEILL TERRAIN SERVICES LTD,O'NEILL TERRAIN SERVICES LTD,SC691460
Early_Spend,O'REILLY MEDIA INC,"O'REILLY MEDIA, INC.",C2568708
Early_Spend,O2 (UK) LTD,O2 (UK) LIMITED,02012647
Early_Spend,OAKMED LIMITED,OAKMED LTD,02757568
Early_Spend,OAKS ONLINE SHOPPING COMPANY LTD,OAKS ONLINE SHOPPING COMPANY LTD,07040146
Early_Spend,OASIS SCOTLAND LIMITED,OASIS SCOTLAND LTD,SC276271
Early_Spend,OBJECTIVE CORPORATION UK LIMITED,OBJECTIVE CORPORATION UK LIMITED,03965318
Early_Spend,OBSERVATOR INSTRUMENTS,OBSERVATOR INSTRUMENTS PTY LTD,007283963
Early_Spend,OCCUPATIONAL PSYCHOLOGY MATTERS LIMITED (OPM),OCCUPATIONAL PSYCHOLOGY MATTERS LIMITED,06324703
Early_Spend,OCEAN SAFETY,OCEAN SAFETY LIMITED,02880054
Early_Spend,OCEAN SAFETY LIMITED,OCEAN SAFETY LIMITED,02880054
Early_Spend,OCEAN SCIENTIFIC INTL,OCEAN SCIENTIFIC INTERNATIONAL LIMITED,02351541
Early_Spend,OCEANWISE LIMITED,OCEANWISE LIMITED,07206926
Early_Spend,OCHIL FUDGE PANTRY,THE OCHIL FUDGE PANTRY LIMITED,SC571962
Early_Spend,OCHIL TOWER SCHOOL LTD,OCHIL TOWER SCHOOL LIMITED,SC051098
Early_Spend,OCHIL TRAINING LIMITED,OCHIL TRAINING LIMITED,SC555877
Early_Spend,OCTAPHARMA LTD,OCTAPHARMA LIMITED,02372699
Early_Spend,OCTOBER RESOLUTIONS LIMITED,OCTOBER RESOLUTIONS LIMITED,03416996
Early_Spend,OFFICE AND TRAINING CONSUMABLES LTD,OFFICE & TRAINING CONSUMABLES LIMITED,SC113549
Early_Spend,OFFICE PAPERS LIMITED,OFFICE PAPERS LIMITED,SC202166
Early_Spend,OFFICE PAPERS LTD,OFFICE PAPERS LIMITED,SC202166
Early_Spend,OFFICE SPECIALTIES,OFFICE SPECIALTIES LIMITED,SC243785
Early_Spend,OFFICEFURNITUREONLINE.CO.UK,OFFICE FURNITURE ONLINE LIMITED,05392788
Early_Spend,OFR CONSULTANTS LIMITED,OFR CONSULTANTS LIMITED,09834368
Early_Spend,OH ASSIST LIMITED,OH ASSIST LIMITED,09621658
Early_Spend,OH SEW CRAFTY LTD,OH SEW CRAFTY LIMITED,08096900
Early_Spend,OLD SCHOOL RESTAURANT,OLD SCHOOL RESTAURANT LTD,08960398
Early_Spend,OLIPHANT (BAKERS)LTD,OLIPHANT BAKERS LIMITED,SC293387
Early_Spend,OLIVER ELECTRICS LTD,OLIVER ELECTRICS LIMITED,SC443532
Early_Spend,OLYMPIC COMPACTOR RENTALS (UK) LTD,OLYMPIC COMPACTOR RENTALS (UK) LIMITED,01748571
Early_Spend,OLYMPUS KEYMED,OLYMPUS KEYMED GROUP LIMITED,01210694
Early_Spend,OLYMPUS MARQUEES LIMITED,OLYMPUS MARQUEES LIMITED,06586623
Early_Spend,OMNIMED LIMITED,OMNIMED LIMITED,06478461
Early_Spend,ONCLOUD CONSULTING (SCOTLAND) LIMITED,ONCLOUD CONSULTING (SCOTLAND) LTD,SC611911
Early_Spend,ONE PARENT FAMILIES SCOTLAND,ONE PARENT FAMILIES SCOTLAND,SC094860
Early_Spend,ONETRUST TECHNOLOGY LIMITED,ONETRUST TECHNOLOGY LIMITED,04156317
Early_Spend,ONTEX HEALTHCARE UK LTD,ONTEX HEALTHCARE UK LIMITED,02274216
Early_Spend,OPEN IDENTITY EXCHANGE EUROPE,OPEN IDENTITY EXCHANGE EUROPE,09686880
Early_Spend,OPENREACH BILLING TEAM (CNS),BT LIMITED,02216369
Early_Spend,OPTIMA HEALTH - WORKING ON WELLBEING LTD,OPTIMA HEALTH LTD,08705343
Early_Spend,OPTIMA LOW VISION SERVICES LTD,OPTIMA LOW VISION SERVICES LIMITED,03928379
Early_Spend,OPTIMAL ECONOMICS LTD,OPTIMAL ECONOMICS LIMITED,SC360782
Early_Spend,OPTIMAT LIMITED,OPTIMAT LIMITED,SC141727
Early_Spend,OPUS ENERGY LIMITED,OPUS ENERGY LIMITED,04382246
Early_Spend,OPUS PHARMACY SERVICES LTD,OPUS PHARMACY SERVICES LIMITED,05128360
Early_Spend,ORACLE CORPORATION UK LIMITED,ORACLE CORPORATION UK LIMITED,01782505
Early_Spend,ORACLE CORPORATION UK LTD,ORACLE CORPORATION UK LIMITED,01782505
Early_Spend,ORB INTERNATIONAL KMS LIMITED,ORB INTERNATIONAL KMS LIMITED,SC167094
Early_Spend,ORBIS PROTECT LIMITED,ORBIS PROTECT LIMITED,02476859
Early_Spend,ORDNANCE SURVEY,ORDNANCE SURVEY LIMITED,09121572
Early_Spend,ORE CATAPULT DEVELOPMENT SERVICES LIMITED,ORE CATAPULT DEVELOPMENT SERVICES LIMITED,05636283
Early_Spend,ORKNEY FACTORS LTD,ORKNEY FACTORS LIMITED,SC048648
Early_Spend,ORKNEY FERRIES LIMITED,ORKNEY FERRIES LIMITED,SC036770
Early_Spend,ORTHO-CLINICAL DIAGNOSTICS,ORTHO-CLINICAL DIAGNOSTICS,02549777
Early_Spend,ORTHODOCS LTD,ORTHODOCS LTD,NI038003
Early_Spend,OSC LTD,OSC LTD,06349148
Early_Spend,OSIRIS EDUCATIONAL,OSIRIS EDUCATIONAL WOODHALL SPA LIMITED,05510761
Early_Spend,OSKA,OSKA CARE LIMITED,08587487
Early_Spend,OSSUR UK,OSSUR UK LIMITED,02559193
Early_Spend,OTIS LIMITED,OTIS LIMITED,00147366
Early_Spend,OTS LTD,OTS LIMITED,03273620
Early_Spend,OUTREACH PLUS,OUTREACH PLUS LTD,12584532
Early_Spend,OUTSIDE EDGE,OUTSIDE EDGE LTD,11772147
Early_Spend,OWEN MUMFORD LTD,OWEN MUMFORD LIMITED,01257871
Early_Spend,P1 FENCING LTD,P1 FENCING LIMITED,SC402493
Early_Spend,P1 SOLUTIONS LTD,P1 SOLUTIONS LTD,SC062396
Early_Spend,P3 MEDICAL LIMITED,P3 MEDICAL LIMITED,01072913
Early_Spend,PA CONSULTING SERVICES LIMITED,PA CONSULTING SERVICES LIMITED,00414220
Early_Spend,PACE REHABILITATION LTD,PACE REHABILITATION LIMITED,04582878
Early_Spend,PACIFIC CARE LTD,PACIFIC CARE LIMITED,SC174016
Early_Spend,PAGEONE COMMUNICATIONS LIMITED,PAGEONE COMMUNICATIONS LIMITED,04560277
Early_Spend,PAGODA PUBLIC RELATIONS LIMITED,PAGODA PUBLIC RELATIONS LIMITED,SC150467
Early_Spend,PAKFLATT (UK) LTD,PAKFLATT (UK) LIMITED,NI012926
Early_Spend,PALFINGER,PALFINGER LTD,NI674687
Early_Spend,PALFINGER MARINE NETHERLANDS BV,Palfinger Marine Netherlands B.V.,09095130
Early_Spend,PALFINGER UK,PALFINGER LTD,NI674687
Early_Spend,PALL EUROPE LTD,PALL EUROPE LIMITED,07211681
Early_Spend,PALLETOWER LTD,PALLETOWER LIMITED,00904570
Early_Spend,PALM EQUIPMENT INTERNATIONAL LTD,PALM EQUIPMENT INTERNATIONAL LIMITED,02000120
Early_Spend,PALMARIS,PALMARIS SERVICES LIMITED,SC281565
Early_Spend,PANDA LITHO LIMITED T/A PANDAPRINT,PANDA LITHO LIMITED,SC068639
Early_Spend,PANORAMA HOTELL,PANORAMA HOTELL & RESORT AS,992916869
Early_Spend,PAPERGRAPHICS LTD,PAPERGRAPHICS LIMITED,01726045
Early_Spend,PARAGON CUSTOMER COMMUNICATIONS (REDRUTH) LTD,PARAGON CUSTOMER COMMUNICATIONS (REDRUTH) LIMITED,01626027
Early_Spend,PARALLEL DATA INTELLIGENCE LTD,PARALLEL DATA INTELLIGENCE LIMITED,12845593
Early_Spend,PARAMOUNT MEDICAL SOLUTIONS LTD,PARAMOUNT MEDICAL SOLUTIONS LIMITED,05405193
Early_Spend,PARBURCH MEDICAL LTD,PARBURCH MEDICAL DEVELOPMENTS LIMITED,01797802
Early_Spend,PARCELFORCE WORLDWIDE,ROYAL MAIL PLC,08680755
Early_Spend,PARITY PROFESSIONALS LIMITED,PARITY GROUP PUBLIC LIMITED COMPANY,03539413
Early_Spend,PARK INN ABERDEEN,RADISSON HOTELS UK LTD,02321986
Early_Spend,PARK INN BY RADISSON,PARK INN BY RADISSON UK LTD,05064003
Early_Spend,PARK MODERN FURNITURE LIMITED,PARK MODERN FURNITURE LIMITED,SC095785
Early_Spend,PARK NOW LIMITED,PARK NOW LIMITED,03151938
Early_Spend,PARK SAFE AND FLY,PARK SAFE AND FLY LTD,SC610919
Early_Spend,PARKS OF HAMILTON (TOWNHEAD GARAGE) LIMITED,PARK'S OF HAMILTON (TOWNHEAD GARAGE) LIMITED,SC061896
Early_Spend,PARTNERS LONDON LIMITED,PARTNERS LONDON LIMITED,09603427
Early_Spend,PARTY PACKS LIMITED,PARTY PACKS LIMITED,06533984
Early_Spend,PARTY PACKS LTD,PARTY PACKS LIMITED,06533984
Early_Spend,PARTY ROCKS (FALKIRK),PARTY ROCKS (FALKIRK) LIMITED,SC474284
Early_Spend,PASANTE HEALTHCARE LIMITED,PASANTE HEALTHCARE LIMITED,04409735
Early_Spend,PASS AQUATICS,PASS AQUATICS LTD,SC663045
Early_Spend,PASTA KING (UK) LTD,PASTAKING (UK) LIMITED,02920737
Early_Spend,PATERSON BUILDING SERVICES LTD,PATERSON BUILDING SERVICES LIMITED,SC200088
Early_Spend,PATERSONS OF GREENOAKHILL LTD,PATERSONS OF GREENOAKHILL LIMITED,SC054793
Early_Spend,PATIENT OPINION (TRADING AS CARE OPINION),PATIENT OPINION LIMITED,05328982
Early_Spend,PATRICK STATHAM,PATRICK STATHAM LIMITED,SC240495
Early_Spend,PAUL HARTMANN LTD,PAUL HARTMANN LIMITED,01523121
Early_Spend,PAUL TERVIT LTD,PAUL TERVIT LIMITED,SC343912
Early_Spend,PAYPAL  01DIRECT,PAYPAL PUBLIC LIMITED COMPANY,FC037891
Early_Spend,PAYPAL  ACFLYNNREFR,PAYPAL PUBLIC LIMITED COMPANY,FC037891
Early_Spend,PAYPAL  AGARHYGIENE,PAYPAL PUBLIC LIMITED COMPANY,FC037891
Early_Spend,PAYPAL  ASTARTE347,PAYPAL PUBLIC LIMITED COMPANY,FC037891
Early_Spend,PAYPAL  BADS,PAYPAL PUBLIC LIMITED COMPANY,FC037891
Early_Spend,PAYPAL  BEDFORDSAWT,PAYPAL PUBLIC LIMITED COMPANY,FC037891
Early_Spend,PAYPAL  BERGHMANSFX EB,PAYPAL PUBLIC LIMITED COMPANY,FC037891
Early_Spend,PAYPAL  BEST BADGES,PAYPAL PUBLIC LIMITED COMPANY,FC037891
Early_Spend,PAYPAL  BIRTHSPARKS,PAYPAL PUBLIC LIMITED COMPANY,FC037891
Early_Spend,PAYPAL  BREAN CA,PAYPAL PUBLIC LIMITED COMPANY,FC037891
Early_Spend,PAYPAL  BRICKFLOSON BR,PAYPAL PUBLIC LIMITED COMPANY,FC037891
Early_Spend,PAYPAL  CARTRIDGEPE,PAYPAL PUBLIC LIMITED COMPANY,FC037891
Early_Spend,PAYPAL  CILIPS,PAYPAL PUBLIC LIMITED COMPANY,FC037891
Early_Spend,PAYPAL  CORDLAND,PAYPAL PUBLIC LIMITED COMPANY,FC037891
Early_Spend,PAYPAL  CPAG,PAYPAL PUBLIC LIMITED COMPANY,FC037891
