ocid,releasedate,aw_value
ocds-0c46vo-0384-SPE2DX19FE4R8,2019-11-16 08:41:57.925205,47.75
ocds-0c46vo-0384-47QSWA20F05HF,2019-11-16 17:18:59.542644,66.02
ocds-0c46vo-0384-SPE4A619P9622,2019-11-16 12:35:25.782478,2339.64
ocds-0c46vo-0353-JUN298837,2019-06-19 00:00:00.000000,14.0
ocds-0c46vo-0384-75N91019F00297,2019-11-17 07:00:23.030103,23924.18
ocds-0c46vo-0384-SPE2DX19F3S9E,2019-11-16 17:18:57.738809,9777.03
ocds-0c46vo-0353-JUN298836,2019-06-19 00:00:00.000000,3017.7
ocds-0c46vo-0384-47QSEA19P0F5M,2019-11-17 06:57:58.292170,8.97
ocds-0c46vo-0353-JUN298835,2019-06-19 00:00:00.000000,14.0
ocds-0c46vo-0353-JUN298834,2019-06-19 00:00:00.000000,14.0
ocds-0c46vo-0353-JUN298833,2019-06-19 00:00:00.000000,1293.3
ocds-0c46vo-0353-JUN298830,2019-06-19 00:00:00.000000,2451.05
ocds-0c46vo-0353-JUN298829,2019-06-19 00:00:00.000000,14.0
ocds-0c46vo-0353-JUN298828,2019-06-19 00:00:00.000000,14.0
ocds-0c46vo-0353-JUN298827,2019-06-19 00:00:00.000000,1379.52
ocds-0c46vo-0353-JUN298839,2019-06-19 00:00:00.000000,2908.29
ocds-0c46vo-0353-JUN357420,2019-06-17 00:00:00.000000,5067.0
ocds-0c46vo-0353-JUN298838,2019-06-19 00:00:00.000000,14.3
ocds-0c46vo-0353-JUN298574,2019-06-18 00:00:00.000000,200000.0
ocds-0c46vo-0353-JUN298596,2019-06-18 00:00:00.000000,3465.0
ocds-0c46vo-0353-JUN298594,2019-06-18 00:00:00.000000,4000000.0
ocds-0c46vo-0384-SPE8EL19F112B,2019-11-16 17:18:57.346590,9794.8
ocds-0c46vo-0384-47QSHA19F2JVP,2019-11-16 08:41:19.718542,49.62
ocds-0c46vo-0384-SPE2DX19F8WMJ,2019-11-16 12:34:13.615203,5603.75
ocds-0c46vo-0353-JUN298597,2019-06-18 00:00:00.000000,798507.0
ocds-0c46vo-0353-JUN298618,2019-06-18 00:00:00.000000,5000000000.0
ocds-0c46vo-0384-SPE4A619FBUT2,2019-11-16 08:40:34.056587,51.23
ocds-0c46vo-0353-JUN298617,2019-06-18 00:00:00.000000,110000.0
ocds-0c46vo-0353-JUN298616,2019-06-18 00:00:00.000000,41083.34
ocds-0c46vo-0384-47QSWA19F6P62,2019-11-17 06:51:02.466230,432.25
ocds-0c46vo-0353-JUN298620,2019-06-18 00:00:00.000000,2956000000.0
ocds-0c46vo-0353-JUN298623,2019-06-18 00:00:00.000000,300000.0
ocds-0c46vo-0353-JUN298621,2019-06-18 00:00:00.000000,392025.45
ocds-0c46vo-0353-JUN298673,2019-06-18 00:00:00.000000,10700000.0
ocds-0c46vo-0353-JUN298686,2019-06-18 00:00:00.000000,15.0
ocds-0c46vo-0353-JUN298685,2019-06-18 00:00:00.000000,1395.0
ocds-0c46vo-0353-JUN298684,2019-06-18 00:00:00.000000,3763.71
ocds-0c46vo-0353-JUN298683,2019-06-18 00:00:00.000000,4572.5
ocds-0c46vo-0353-JUN298682,2019-06-18 00:00:00.000000,15.38
ocds-0c46vo-0353-JUN298681,2019-06-18 00:00:00.000000,14.3
ocds-0c46vo-0353-JUN298680,2019-06-18 00:00:00.000000,19.0
ocds-0c46vo-0353-JUN298678,2019-06-18 00:00:00.000000,400000.0
ocds-0c46vo-0384-47QSEA20F09D0,2019-11-16 17:18:39.924987,73.8
ocds-0c46vo-0384-47QSWA19F6P92,2019-11-17 06:49:23.351860,51.05
ocds-0c46vo-0384-47QSEA19F4GFT,2019-11-16 17:17:47.851425,838.6
ocds-0c46vo-0353-JUN298677,2019-06-18 00:00:00.000000,573500.0
ocds-0c46vo-0353-JUN298675,2019-06-18 00:00:00.000000,228000.0
ocds-0c46vo-0353-JUN298691,2019-06-18 00:00:00.000000,19.0
ocds-0c46vo-0353-JUN298690,2019-06-18 00:00:00.000000,19.0
ocds-0c46vo-0353-JUN298703,2019-06-18 00:00:00.000000,14.0
ocds-0c46vo-0353-JUN298702,2019-06-18 00:00:00.000000,1598448.0
ocds-0c46vo-0353-JUN298701,2019-06-18 00:00:00.000000,3317.0
ocds-0c46vo-0353-JUN298700,2019-06-18 00:00:00.000000,18720.0
ocds-0c46vo-0353-JUN298699,2019-06-18 00:00:00.000000,14.5
ocds-0c46vo-0353-JUN298698,2019-06-18 00:00:00.000000,200000000.0
ocds-0c46vo-0353-JUN298696,2019-06-18 00:00:00.000000,14000000.0
ocds-0c46vo-0353-JUN298694,2019-06-18 00:00:00.000000,15.99
ocds-0c46vo-0353-JUN357421,2019-06-17 00:00:00.000000,5612.0
ocds-0c46vo-0353-JUN298692,2019-06-18 00:00:00.000000,18.0
ocds-0c46vo-0353-JUN298704,2019-06-18 00:00:00.000000,2790.0
ocds-0c46vo-0353-JUN298714,2019-06-18 00:00:00.000000,3763.71
ocds-0c46vo-0353-JUN298713,2019-06-18 00:00:00.000000,15.38
ocds-0c46vo-0353-JUN298712,2019-06-18 00:00:00.000000,2521.08
ocds-0c46vo-0353-JUN298711,2019-06-18 00:00:00.000000,1724.4
ocds-0c46vo-0353-JUN298710,2019-06-18 00:00:00.000000,14.5
ocds-0c46vo-0353-JUN298709,2019-06-18 00:00:00.000000,4311.0
ocds-0c46vo-0353-JUN298708,2019-06-18 00:00:00.000000,3542.99
ocds-0c46vo-0353-JUN298707,2019-06-18 00:00:00.000000,837.62
ocds-0c46vo-0353-JUN298706,2019-06-18 00:00:00.000000,862.2
ocds-0c46vo-0353-JUN298705,2019-06-18 00:00:00.000000,5580.0
ocds-0c46vo-0353-JUN298716,2019-06-18 00:00:00.000000,53722.5
ocds-0c46vo-0353-JUN298725,2019-06-18 00:00:00.000000,14.25
ocds-0c46vo-0353-JUN298724,2019-06-18 00:00:00.000000,19.29
ocds-0c46vo-0384-47QSHA20F0HK6,2019-11-16 12:34:03.812513,3617.52
ocds-0c46vo-0353-JUN298723,2019-06-18 00:00:00.000000,415915.12
ocds-0c46vo-0353-JUN298722,2019-06-18 00:00:00.000000,126400.0
ocds-0c46vo-0384-SPE4A619FBUM9,2019-11-16 08:40:20.303109,52.48
ocds-0c46vo-0384-SPE2D619F97NM,2019-11-16 12:33:23.535293,6625.96
ocds-0c46vo-0384-SPE3SU19F62WN,2019-11-16 08:40:00.808697,151.46
ocds-0c46vo-0384-SPE2DV19FW615,2019-11-16 12:33:19.027030,80.97
ocds-0c46vo-0353-JUN298720,2019-06-18 00:00:00.000000,490.21
ocds-0c46vo-0353-JUN298719,2019-06-18 00:00:00.000000,2730.0
ocds-0c46vo-0353-JUN298718,2019-06-18 00:00:00.000000,665000.0
ocds-0c46vo-0353-JUN298717,2019-06-18 00:00:00.000000,36383.75
ocds-0c46vo-0353-JUN298732,2019-06-18 00:00:00.000000,788400.0
ocds-0c46vo-0353-JUN298730,2019-06-18 00:00:00.000000,13500000.0
ocds-0c46vo-0353-JUN298728,2019-06-18 00:00:00.000000,70000.0
ocds-0c46vo-0353-JUN298738,2019-06-18 00:00:00.000000,2492547.0
ocds-0c46vo-0353-JUN298737,2019-06-18 00:00:00.000000,3750000.0
ocds-0c46vo-0353-JUN298739,2019-06-18 00:00:00.000000,4320000.0
ocds-0c46vo-0353-JUN298744,2019-06-18 00:00:00.000000,700000.0
ocds-0c46vo-0001-2a9f542e-2de3-41f3-a50a-a4f5a61eca6d,2019-02-11 12:41:14.000000,29127
ocds-0c46vo-0384-SPE4A619FBUS5,2019-11-16 08:38:51.980016,55.92
ocds-0c46vo-0384-SPE2DX19F8VPD,2019-11-16 12:31:16.508549,3136.52
ocds-0c46vo-0384-SPE2DV19FG7FV,2019-11-16 08:38:18.358518,56.9
ocds-0c46vo-0353-JUN357489,2019-06-18 00:00:00.000000,89000.0
ocds-0c46vo-0353-JUN357515,2019-06-18 00:00:00.000000,798507.0
ocds-0c46vo-0353-JUN357517,2019-06-18 00:00:00.000000,415915.12
ocds-0c46vo-0353-JUN357521,2019-06-18 00:00:00.000000,411000.0
ocds-0c46vo-0353-JUN357527,2019-06-18 00:00:00.000000,150442.86
ocds-0c46vo-0353-JUN357547,2019-06-18 00:00:00.000000,230151.0
ocds-0c46vo-0353-JUN357586,2019-06-18 00:00:00.000000,63616.08
ocds-0c46vo-0353-JUN298419,2019-06-17 00:00:00.000000,18506155.0
ocds-0c46vo-0353-JUN298426,2019-06-17 00:00:00.000000,407824.0
ocds-0c46vo-0353-JUN298433,2019-06-17 00:00:00.000000,800000000.0
ocds-0c46vo-0353-JUN298440,2019-06-17 00:00:00.000000,800000000.0
ocds-0c46vo-0384-SPE2DX19F3U2V,2019-11-16 12:28:40.107151,14021.44
ocds-0c46vo-0384-SPE2D619F0T51,2019-11-16 08:37:53.277340,545.92
ocds-0c46vo-0353-JUN298451,2019-06-17 00:00:00.000000,357439.45
ocds-0c46vo-0384-47QSHA19F1ZPE,2019-11-16 12:28:19.846672,97.32
ocds-0c46vo-0384-SPE3SU19F63RT,2019-11-16 08:37:05.837195,158.75
ocds-0c46vo-0353-JUN298455,2019-06-17 00:00:00.000000,700000.0
ocds-0c46vo-0353-JUN298454,2019-06-17 00:00:00.000000,6955220.0
ocds-0c46vo-0353-JUN298453,2019-06-17 00:00:00.000000,1104000.0
ocds-0c46vo-0353-JUN298459,2019-06-17 00:00:00.000000,4225000.0
ocds-0c46vo-0384-47QSHA19F6EXM,2019-11-17 06:48:35.200674,283.74
ocds-0c46vo-0353-JUN298456,2019-06-17 00:00:00.000000,60000000.0
ocds-0c46vo-0384-SPETA619P0486,2019-11-16 17:17:31.120401,10777.5
ocds-0c46vo-0384-47QSWA19F6PS9,2019-11-17 07:08:33.638745,46.44
ocds-0c46vo-0384-SPE2DV19F2NA1,2019-11-16 17:16:53.024674,879.29
ocds-0c46vo-0384-47QSEA19FA7EF,2019-11-17 07:07:41.784195,142.03
ocds-0c46vo-0384-SPE7L119F485J,2019-11-16 17:16:44.886045,886.1
ocds-0c46vo-0384-47QSEA19FA76T,2019-11-17 07:07:27.618212,418.0
ocds-0c46vo-0384-SPE2DX19F0L0D,2019-11-16 12:28:13.815019,4100.55
ocds-0c46vo-0384-SPE3SU19F8GF0,2019-11-16 08:36:45.247581,567.75
ocds-0c46vo-0384-SPE2DX19F6XAL,2019-11-16 12:27:59.494197,16068.36
ocds-0c46vo-0384-SPE2DV19FW4CU,2019-11-16 08:36:42.759536,569.5
ocds-0c46vo-0384-SPE60519FTK76,2019-11-16 12:27:22.511894,17658.0
ocds-0c46vo-0384-47QSCC19F1GXT,2019-11-16 08:33:28.892543,168.9
ocds-0c46vo-0384-47QSHA19F1ZN6,2019-11-16 12:27:19.987273,100.04
ocds-0c46vo-0384-47QSHA19F2JA3,2019-11-16 08:30:39.674847,84.46
ocds-0c46vo-0384-47QSWA20F05MR,2019-11-16 17:16:09.487214,231.34
ocds-0c46vo-0384-47QSWA19F6PLS,2019-11-17 07:07:17.821474,212.58
ocds-0c46vo-0384-47QSWA20F05H1,2019-11-16 17:15:48.787422,283.04
ocds-0c46vo-0384-47QSMA19F1D1M,2019-11-17 07:06:10.847806,370.12
ocds-0c46vo-0353-JUN298494,2019-06-17 00:00:00.000000,297000000.0
ocds-0c46vo-0353-JUN298493,2019-06-17 00:00:00.000000,79625.0
ocds-0c46vo-0353-JUN298497,2019-06-17 00:00:00.000000,585.62
ocds-0c46vo-0353-JUN298496,2019-06-17 00:00:00.000000,17.0
ocds-0c46vo-0384-47QSEA19F4FT1,2019-11-16 17:15:19.365428,924.56
ocds-0c46vo-0384-47QSWA19F6PUH,2019-11-17 06:45:03.043153,93.1
ocds-0c46vo-0353-JUN298495,2019-06-17 00:00:00.000000,3875.0
ocds-0c46vo-0353-JUN298499,2019-06-17 00:00:00.000000,2451.05
ocds-0c46vo-0353-JUN298498,2019-06-17 00:00:00.000000,62100.0
ocds-0c46vo-0353-JUN298504,2019-06-17 00:00:00.000000,17.75
ocds-0c46vo-0353-JUN298503,2019-06-17 00:00:00.000000,217000.0
ocds-0c46vo-0353-JUN298501,2019-06-17 00:00:00.000000,250000.0
ocds-0c46vo-0384-12FPC119F0056,2019-11-16 17:14:02.681357,15179.67
ocds-0c46vo-0353-JUN298500,2019-06-17 00:00:00.000000,16492.0
ocds-0c46vo-0353-JUN298506,2019-06-17 00:00:00.000000,350000.0
ocds-0c46vo-0353-JUN298505,2019-06-17 00:00:00.000000,514.16
ocds-0c46vo-0353-JUN298513,2019-06-17 00:00:00.000000,13.4
ocds-0c46vo-0353-JUN298512,2019-06-17 00:00:00.000000,2253.2
ocds-0c46vo-0384-47QSEA19FA7WZ,2019-11-17 06:44:07.586313,475.04
ocds-0c46vo-0384-SPE2DV19FAN7P,2019-11-16 17:13:17.333685,11.09
ocds-0c46vo-0353-JUN298511,2019-06-17 00:00:00.000000,5526.86
ocds-0c46vo-0353-JUN298510,2019-06-17 00:00:00.000000,3906.0
ocds-0c46vo-0353-JUN298509,2019-06-17 00:00:00.000000,6257.66
ocds-0c46vo-0353-JUN298508,2019-06-17 00:00:00.000000,1050000.0
ocds-0c46vo-0353-JUN298514,2019-06-17 00:00:00.000000,30.5
ocds-0c46vo-0353-JUN298519,2019-06-17 00:00:00.000000,4030.0
ocds-0c46vo-0353-JUN298518,2019-06-17 00:00:00.000000,2381.02
ocds-0c46vo-0353-JUN298517,2019-06-17 00:00:00.000000,3264.92
ocds-0c46vo-0353-JUN298515,2019-06-17 00:00:00.000000,3264.92
ocds-0c46vo-0353-JUN298520,2019-06-17 00:00:00.000000,119842.5
ocds-0c46vo-0353-JUN298529,2019-06-17 00:00:00.000000,105576.76
ocds-0c46vo-0353-JUN298526,2019-06-17 00:00:00.000000,461000.0
ocds-0c46vo-0353-JUN298525,2019-06-17 00:00:00.000000,40000.0
ocds-0c46vo-0353-JUN298524,2019-06-17 00:00:00.000000,130509.99
ocds-0c46vo-0353-JUN298523,2019-06-17 00:00:00.000000,24795.0
ocds-0c46vo-0353-JUN298522,2019-06-17 00:00:00.000000,33250.0
ocds-0c46vo-0353-JUN298521,2019-06-17 00:00:00.000000,38285.0
ocds-0c46vo-0353-JUN298530,2019-06-17 00:00:00.000000,3764.33
ocds-0c46vo-0353-JUN298542,2019-06-17 00:00:00.000000,800000.0
ocds-0c46vo-0353-JUN298540,2019-06-17 00:00:00.000000,600000.0
ocds-0c46vo-0353-JUN298539,2019-06-17 00:00:00.000000,73723.75
ocds-0c46vo-0353-JUN298538,2019-06-17 00:00:00.000000,4898.0
ocds-0c46vo-0353-JUN298537,2019-06-17 00:00:00.000000,3766.5
ocds-0c46vo-0353-JUN298536,2019-06-17 00:00:00.000000,18.0
ocds-0c46vo-0353-JUN298535,2019-06-17 00:00:00.000000,16.95
ocds-0c46vo-0353-JUN298534,2019-06-17 00:00:00.000000,16.0
ocds-0c46vo-0353-JUN298533,2019-06-17 00:00:00.000000,450000.0
ocds-0c46vo-0353-JUN298532,2019-06-17 00:00:00.000000,341875.0
ocds-0c46vo-0353-JUN298546,2019-06-17 00:00:00.000000,17422.0
ocds-0c46vo-0353-JUN298545,2019-06-17 00:00:00.000000,4207.01
ocds-0c46vo-0353-JUN298544,2019-06-17 00:00:00.000000,7950.0
ocds-0c46vo-0353-JUN298543,2019-06-17 00:00:00.000000,55000.0
ocds-0c46vo-0353-JUN298549,2019-06-17 00:00:00.000000,79179.0
ocds-0c46vo-0353-JUN298547,2019-06-17 00:00:00.000000,14209416.0
ocds-0c46vo-0353-JUN357323,2019-06-17 00:00:00.000000,142490.0
ocds-0c46vo-0353-JUN357424,2019-06-17 00:00:00.000000,24270.0
ocds-0c46vo-0353-JUN357324,2019-06-17 00:00:00.000000,3000000.0
ocds-0c46vo-0353-JUN357326,2019-06-17 00:00:00.000000,96800.0
ocds-0c46vo-0384-47QSWA19F6PBY,2019-11-17 06:43:43.012102,16.1
ocds-0c46vo-0384-SPE8ES19F5311,2019-11-16 17:10:07.900931,1196.72
ocds-0c46vo-0384-47QSWA19F6PTU,2019-11-17 06:42:32.026514,18.16
ocds-0c46vo-0353-JUN357333,2019-06-17 00:00:00.000000,4000000.0
ocds-0c46vo-0353-JUN357334,2019-06-17 00:00:00.000000,1598448.0
ocds-0c46vo-0353-JUN357347,2019-06-17 00:00:00.000000,818710.0
ocds-0c46vo-0353-JUN357354,2019-06-17 00:00:00.000000,850947.0
ocds-0c46vo-0353-JUN357369,2019-06-17 00:00:00.000000,63852.0
ocds-0c46vo-0353-JUN357425,2019-06-17 00:00:00.000000,61732.0
ocds-0c46vo-0353-JUN357381,2019-06-17 00:00:00.000000,200000.0
ocds-0c46vo-0353-JUN357399,2019-06-17 00:00:00.000000,420000.0
ocds-0c46vo-0353-JUN357400,2019-06-17 00:00:00.000000,96750.0
ocds-0c46vo-0353-JUN357410,2019-06-17 00:00:00.000000,38809.0
ocds-0c46vo-0384-47QSHA19F2EPV,2019-11-16 17:09:55.970378,14.8
ocds-0c46vo-0353-JUN357413,2019-06-17 00:00:00.000000,28782.0
ocds-0c46vo-0353-JUN357426,2019-06-17 00:00:00.000000,3270.0
ocds-0c46vo-0353-JUN357445,2019-06-17 00:00:00.000000,70507.67
ocds-0c46vo-0384-47QSEA19FA7FP,2019-11-17 06:41:49.328319,1261.0
ocds-0c46vo-0384-SPE2DV19FRQ43,2019-11-16 17:09:53.768227,14.9
ocds-0c46vo-0422-322790,2019-11-25 20:57:49.254345,41740500.0
ocds-0c46vo-0384-47QSWA19F6PK0,2019-11-17 06:41:44.095931,77.73
ocds-0c46vo-0384-SPE7M119FZ26J,2019-11-16 17:09:46.590474,15.12
ocds-0c46vo-0384-47QSEA19FA7H4,2019-11-17 06:40:31.897529,3181.45
ocds-0c46vo-0384-SPE4A619PB282,2019-11-16 17:09:37.232052,1236.0
ocds-0c46vo-0133-061202-2020,2020-02-07 00:00:00.000000,1749.0
ocds-0c46vo-0384-47QSEA19FA741,2019-11-17 06:39:40.448774,69.6
ocds-0c46vo-0384-SPE2D619F70WJ,2019-11-16 17:09:04.471733,16.16
ocds-0c46vo-0384-HSBP1007P16234,2019-11-17 06:21:24.254274,8800.0
ocds-0c46vo-0384-SPE2DX19FR9YG,2019-11-16 17:08:47.781740,32176.09
ocds-0c46vo-0384-HSBP1007J16173,2019-11-17 06:18:31.394876,27000.0
ocds-0c46vo-0384-SPE7L419P0765,2019-11-16 17:07:56.279629,38412.8
ocds-0c46vo-0384-47QSEA19P0F6J,2019-11-17 06:17:55.871129,35.0
ocds-0c46vo-0384-47QSMA19F0R8W,2019-11-16 17:07:03.663073,1440.0
ocds-0c46vo-0384-75R60219F34002,2019-11-12 01:42:39.691955,3600.0
ocds-0c46vo-0384-70Z02919P3JM51200,2019-11-17 06:26:26.307122,2280.0
ocds-0c46vo-0384-HC101319PA367,2019-11-16 17:06:32.965486,1485.0
ocds-0c46vo-0133-062589-2020,2020-02-07 00:00:00.000000,1340000.0
ocds-0c46vo-0133-062550-2020,2020-02-07 00:00:00.000000,29523.42
ocds-0c46vo-0133-062465-2020,2020-02-07 00:00:00.000000,3533775.0
ocds-0c46vo-0133-062455-2020,2020-02-07 00:00:00.000000,829500.3
ocds-0c46vo-0384-47QSHA19F6F8H,2019-11-17 06:22:13.963366,29.37
ocds-0c46vo-0384-47QSWA19F2HGS,2019-11-16 17:05:25.703023,22.08
ocds-0c46vo-0384-RJ07,2019-11-17 06:21:49.601384,9011898.5
ocds-0c46vo-0384-47QSEA19F3XMU,2019-11-16 17:04:50.725476,22.81
ocds-0c46vo-0384-HSTSZ707F00127,2019-11-17 06:14:06.396901,4770.0
ocds-0c46vo-0384-47QSWA20F0670,2019-11-16 17:04:35.451553,30.76
ocds-0c46vo-0384-47QSCC19F52FG,2019-11-17 06:11:58.124539,500.25
ocds-0c46vo-0384-47QSEA20F0AQ5,2019-11-16 17:02:40.874578,54.28
ocds-0c46vo-0384-47QSEA19FA90R,2019-11-17 06:10:06.796435,468.9
ocds-0c46vo-0384-47QSWA19F2H78,2019-11-16 17:02:00.512448,28.16
ocds-0c46vo-0384-47QSWA19F6QKZ,2019-11-17 06:05:07.649529,321.52
ocds-0c46vo-0384-SPE2D619F69YE,2019-11-16 17:01:51.662548,28.83
ocds-0c46vo-0384-HHSD200200720306C,2019-11-17 05:58:03.834210,1317743049.85
ocds-0c46vo-0384-SPE4A619FBJJ9,2019-11-16 17:01:44.779003,29.37
ocds-0c46vo-0353-FEB282839,2019-02-04 00:00:00.000000,6701000.0
ocds-0c46vo-0353-FEB282837,2019-02-04 00:00:00.000000,8000000.0
ocds-0c46vo-0384-47QSEA19FA8ZG,2019-11-17 05:57:57.429244,60.88
ocds-0c46vo-0384-SPE2DX19FL9G6,2019-11-16 17:01:18.599789,29.72
ocds-0c46vo-0353-FEB283453,2019-02-06 00:00:00.000000,1920000.0
ocds-0c46vo-0353-FEB283452,2019-02-06 00:00:00.000000,2364000.0
ocds-0c46vo-0353-FEB284202,2019-02-13 00:00:00.000000,60119825.0
ocds-0c46vo-0384-47QSMA19F1DA9,2019-11-17 05:55:11.338286,393.66
ocds-0c46vo-0384-SPE2DV19FM7X7,2019-11-16 17:00:21.305918,2303.81
ocds-0c46vo-0384-47QSEA19FA962,2019-11-17 05:50:23.679938,0.0
ocds-0c46vo-0353-FEB285864,2019-02-27 00:00:00.000000,810000.0
ocds-0c46vo-0353-MAR286307,2019-03-04 00:00:00.000000,3600000.0
ocds-0c46vo-0353-MAR286689,2019-03-06 00:00:00.000000,140000.0
ocds-0c46vo-0384-47QSHA20F07AD,2019-11-16 16:59:24.323398,141.85
ocds-0c46vo-0384-47QSEA19FA8EM,2019-11-17 05:49:55.990673,210.6
ocds-0c46vo-0353-MAR287594,2019-03-13 00:00:00.000000,2304220.0
ocds-0c46vo-0353-MAR287722,2019-03-14 00:00:00.000000,300000.0
ocds-0c46vo-0384-SPE2D619F94WX,2019-11-16 16:59:14.400331,2509.8
ocds-0c46vo-0384-47QSWA19F6R7Q,2019-11-17 05:48:47.284783,12.26
ocds-0c46vo-0353-MAR288347,2019-03-20 00:00:00.000000,120000.0
ocds-0c46vo-0353-MAR288424,2019-03-20 00:00:00.000000,1100000.0
ocds-0c46vo-0353-MAR288426,2019-03-20 00:00:00.000000,114035103.0
ocds-0c46vo-0384-47QSWA20F069S,2019-11-16 16:59:02.128295,157.5
ocds-0c46vo-0384-47QSEA19FA8AF,2019-11-17 05:48:44.992824,116.5
ocds-0c46vo-0353-MAR288780,2019-03-25 00:00:00.000000,2000000.0
ocds-0c46vo-0353-MAR288892,2019-03-25 00:00:00.000000,4225000.0
ocds-0c46vo-0353-MAR288894,2019-03-25 00:00:00.000000,10331497.0
ocds-0c46vo-0353-MAR289105,2019-03-27 00:00:00.000000,115000000.0
ocds-0c46vo-0353-APR290721,2019-04-08 00:00:00.000000,1028417.0
ocds-0c46vo-0353-APR290974,2019-04-10 00:00:00.000000,400000.0
ocds-0c46vo-0353-APR291904,2019-04-16 00:00:00.000000,250000.0
ocds-0c46vo-0384-SPE8E319FJC23,2019-11-16 16:58:40.742925,2644.0
ocds-0c46vo-0353-APR293352,2019-04-30 00:00:00.000000,120000.0
ocds-0c46vo-0384-15B31019PUB230060,2019-11-17 05:46:39.561003,4500.0
ocds-0c46vo-0384-SPE2DX19FB46C,2019-11-16 16:58:39.645842,2656.64
ocds-0c46vo-0353-MAY293934,2019-05-06 00:00:00.000000,297000000.0
ocds-0c46vo-0353-MAY294089,2019-05-07 00:00:00.000000,185000.0
ocds-0c46vo-0353-MAY294213,2019-05-10 00:00:00.000000,450000000.0
ocds-0c46vo-0384-47QSWA20F0ERA,2019-11-16 12:24:45.504097,81.77
ocds-0c46vo-0353-MAY295208,2019-05-17 00:00:00.000000,115000000.0
ocds-0c46vo-0384-SPE30019F3BSL,2019-11-16 08:30:38.614067,84.55
ocds-0c46vo-0384-47QSWA19F6QEN,2019-11-17 05:44:56.123582,15.24
ocds-0c46vo-0384-47QSEA19F3Y0M,2019-11-16 16:57:40.751928,37.7
ocds-0c46vo-0384-47QSCC19F52RD,2019-11-17 05:44:02.181107,184.32
ocds-0c46vo-0384-SPE2DX19F2CK7,2019-11-16 16:56:53.314841,3080.38
ocds-0c46vo-0384-47QSEA19FA8ZU,2019-11-17 05:41:38.185701,101.4
ocds-0c46vo-0384-47QSEA19F4GXR,2019-11-16 16:56:35.910247,3200.0
ocds-0c46vo-0384-47QSEA19FA82A,2019-11-17 05:41:22.494450,25.0
ocds-0c46vo-0384-SPE30019F3M8K,2019-11-16 16:56:14.865415,3242.48
ocds-0c46vo-0384-47QSHA19F6FDT,2019-11-17 05:40:51.194384,678.75
ocds-0c46vo-0384-SPE7MX19FAF14,2019-11-16 16:56:06.318028,4.25
ocds-0c46vo-0384-47QSWA19F6R6T,2019-11-17 05:39:44.780893,98.85
ocds-0c46vo-0384-47QSHA19F1Y3P,2019-11-16 16:55:02.421331,6.72
ocds-0c46vo-0384-47QSEA19FA9JF,2019-11-17 05:35:57.523897,98.45
ocds-0c46vo-0384-47QSCC20F034Y,2019-11-16 16:54:41.436945,1215.58
ocds-0c46vo-0384-47QSCC19F52TE,2019-11-17 05:35:56.876501,1179.3
ocds-0c46vo-0384-SPE2DH19F1097,2019-11-16 16:54:01.264033,48.24
ocds-0c46vo-0384-47QSMA19F1DEA,2019-11-17 05:32:59.676139,320.18
ocds-0c46vo-0384-SPE8EN19V0582,2019-11-16 16:54:00.862249,48.3
ocds-0c46vo-0384-15B61619FUP110367,2019-11-17 05:31:45.044759,44259.8
ocds-0c46vo-0384-SPE2DV19F9A1P,2019-11-16 16:53:53.733505,49.06
ocds-0c46vo-0384-47QSWA19F6RAB,2019-11-17 05:20:55.394895,172.9
ocds-0c46vo-0384-47QSWA19F2HCJ,2019-11-16 16:53:51.103392,49.2
ocds-0c46vo-0384-47QSHA19F6GB4,2019-11-17 05:19:10.238591,620.91
ocds-0c46vo-0384-N3220519F2793,2019-11-16 16:53:15.767805,4301.22
ocds-0c46vo-0384-47QSWA19F6RHE,2019-11-17 05:19:05.740867,12.04
ocds-0c46vo-0384-47QSHA19F2ET4,2019-11-16 16:53:07.252492,51.19
ocds-0c46vo-0384-47QSEA19FAA99,2019-11-17 05:14:37.457684,549.14
ocds-0c46vo-0384-36C77020P0044,2019-11-16 16:52:53.354259,14826.78
ocds-0c46vo-0353-JUN296909,2019-06-03 00:00:00.000000,300000.0
ocds-0c46vo-0353-JUN296908,2019-06-03 00:00:00.000000,380000.0
ocds-0c46vo-0353-JUN297518,2019-06-07 00:00:00.000000,370000.0
ocds-0c46vo-0353-JUN297536,2019-06-07 00:00:00.000000,3000000.0
ocds-0c46vo-0384-47QSWA19F6RC3,2019-11-17 05:13:27.616617,214.08
ocds-0c46vo-0353-JUN298029,2019-06-12 00:00:00.000000,75000000.0
ocds-0c46vo-0384-47QSEA19F3YS4,2019-11-16 16:51:49.996421,53.35
ocds-0c46vo-0384-47QSWA19F6RD6,2019-11-17 05:07:35.947756,871.2
ocds-0c46vo-0384-47QSWA19F2H19,2019-11-16 16:51:01.578923,55.59
ocds-0c46vo-0384-47QSWA20F0F2F,2019-11-16 12:24:10.304225,23.5
ocds-0c46vo-0353-JUN298378,2019-06-14 00:00:00.000000,250000.0
ocds-0c46vo-0353-JUN298395,2019-06-14 00:00:00.000000,1151232.0
ocds-0c46vo-0353-JUN298396,2019-06-14 00:00:00.000000,1800000.0
ocds-0c46vo-0384-N0017306C2007,2019-11-17 05:07:02.529092,1385950.0
ocds-0c46vo-0384-N0025919M00V9,2019-11-16 16:50:02.652153,58.68
ocds-0c46vo-0384-HSBP1106F11208,2019-11-17 05:06:52.550028,1059.12
